-50.0,-38.0,0.0,2.8420146,6.216915E-5,1151405.5
-50.0,-38.0,2.0,2.8413544,6.215471E-5,1151138.0
-50.0,-38.0,4.0,2.837371,6.206757E-5,1149524.2
-50.0,-38.0,6.0,2.8281243,6.18653E-5,1145778.0
-50.0,-38.0,8.0,2.8141763,6.156018E-5,1140127.1
-50.0,-38.0,10.0,2.7932522,6.1102466E-5,1131650.0
-50.0,-38.0,12.0,2.779738,6.0806844E-5,1126174.9
-50.0,-38.0,14.0,2.776899,6.0744744E-5,1125024.8
-50.0,-38.0,16.0,2.7789357,6.0789294E-5,1125849.9
-50.0,-38.0,18.0,2.7866354,6.095773E-5,1128969.4
-50.0,-38.0,20.0,2.7662969,6.0512823E-5,1120729.5
-50.0,-38.0,22.0,2.7258954,5.9629034E-5,1104361.2
-50.0,-38.0,24.0,2.684381,5.872091E-5,1087542.2
-50.0,-38.0,26.0,2.6588805,5.816308E-5,1077211.0
-50.0,-38.0,28.0,2.6437259,5.7831578E-5,1071071.4
-50.0,-38.0,30.0,2.6165166,5.723637E-5,1060047.9
-50.0,-36.0,-30.0,0,0,0
-50.0,-36.0,-28.0,2.5380158,5.551917E-5,1028244.3
-50.0,-36.0,-26.0,2.5576308,5.5948247E-5,1036191.06
-50.0,-36.0,-24.0,2.5857244,5.6562792E-5,1047572.8
-50.0,-36.0,-22.0,2.6331308,5.759981E-5,1066778.9
-50.0,-36.0,-20.0,2.6710525,5.8429345E-5,1082142.4
-50.0,-36.0,-18.0,2.6926975,5.890283E-5,1090911.6
-50.0,-36.0,-16.0,2.6886966,5.8815313E-5,1089290.6
-50.0,-36.0,-14.0,2.683614,5.870413E-5,1087231.5
-50.0,-36.0,-12.0,2.6810923,5.864897E-5,1086209.9
-50.0,-36.0,-10.0,2.6768138,5.855538E-5,1084476.5
-50.0,-36.0,-8.0,2.6756356,5.85296E-5,1083999.1
-50.0,-36.0,-6.0,2.6729643,5.8471167E-5,1082916.9
-50.0,-36.0,-4.0,2.6708922,5.8425838E-5,1082077.4
-50.0,-36.0,-2.0,2.6704051,5.841519E-5,1081880.1
-50.0,-36.0,0.0,2.6685112,5.8373756E-5,1081112.9
-50.0,-36.0,2.0,2.669173,5.8388236E-5,1081381.0
-50.0,-36.0,4.0,2.670545,5.8418245E-5,1081936.8
-50.0,-36.0,6.0,2.6728382,5.846841E-5,1082865.9
-50.0,-36.0,8.0,2.6752887,5.852201E-5,1083858.6
-50.0,-36.0,10.0,2.6771708,5.8563186E-5,1084621.1
-50.0,-36.0,12.0,2.6800537,5.862625E-5,1085789.1
-50.0,-36.0,14.0,2.6851761,5.8738304E-5,1087864.4
-50.0,-36.0,16.0,2.689403,5.8830763E-5,1089576.9
-50.0,-36.0,18.0,2.6926882,5.890263E-5,1090907.9
-50.0,-36.0,20.0,2.6708143,5.842414E-5,1082045.9
-50.0,-36.0,22.0,2.6300693,5.7532838E-5,1065538.6
-50.0,-36.0,24.0,2.587227,5.6595665E-5,1048181.6
-50.0,-36.0,26.0,2.5563323,5.591984E-5,1035665.0
-50.0,-36.0,28.0,2.5378907,5.5516426E-5,1028193.56
-50.0,-36.0,30.0,2.523221,5.519553E-5,1022250.44
-50.0,-34.0,-30.0,0,0,0
-50.0,-34.0,-28.0,2.801359,6.12798E-5,1134934.4
-50.0,-34.0,-26.0,2.7614086,6.0405888E-5,1118749.0
-50.0,-34.0,-24.0,2.7385147,5.9905087E-5,1109473.9
-50.0,-34.0,-22.0,2.7621493,6.042209E-5,1119049.1
-50.0,-34.0,-20.0,2.7840366,6.090088E-5,1127916.5
-50.0,-34.0,-18.0,2.7873533,6.097343E-5,1129260.1
-50.0,-34.0,-16.0,2.7623787,6.0427108E-5,1119142.0
-50.0,-34.0,-14.0,2.741668,5.9974063E-5,1110751.4
-50.0,-34.0,-12.0,2.7272632,5.965896E-5,1104915.5
-50.0,-34.0,-10.0,2.7158036,5.940828E-5,1100272.8
-50.0,-34.0,-8.0,2.710132,5.928421E-5,1097974.9
-50.0,-34.0,-6.0,2.7055604,5.918421E-5,1096122.9
-50.0,-34.0,-4.0,2.7019632,5.910552E-5,1094665.5
-50.0,-34.0,-2.0,2.701526,5.9095953E-5,1094488.2
-50.0,-34.0,0.0,2.7006903,5.9077676E-5,1094149.8
-50.0,-34.0,2.0,2.700639,5.9076552E-5,1094129.0
-50.0,-34.0,4.0,2.7017188,5.9100174E-5,1094566.5
-50.0,-34.0,6.0,2.705732,5.9187965E-5,1096192.4
-50.0,-34.0,8.0,2.7098598,5.9278256E-5,1097864.6
-50.0,-34.0,10.0,2.71657,5.942504E-5,1100583.2
-50.0,-34.0,12.0,2.7268007,5.964884E-5,1104728.0
-50.0,-34.0,14.0,2.743389,6.001171E-5,1111448.5
-50.0,-34.0,16.0,2.7632177,6.044546E-5,1119481.9
-50.0,-34.0,18.0,2.7877824,6.0982817E-5,1129434.0
-50.0,-34.0,20.0,2.7839675,6.089937E-5,1127888.5
-50.0,-34.0,22.0,2.7590134,6.0353497E-5,1117778.6
-50.0,-34.0,24.0,2.7404306,5.9946993E-5,1110250.0
-50.0,-34.0,26.0,2.760347,6.0382663E-5,1118318.9
-50.0,-34.0,28.0,2.8012953,6.127841E-5,1134908.5
-50.0,-34.0,30.0,2.8094285,6.1456325E-5,1138203.6
-50.0,-32.0,-30.0,0,0,0
-50.0,-32.0,-28.0,2.744939,6.0045615E-5,1112076.6
-50.0,-32.0,-26.0,2.7529998,6.0221944E-5,1115342.2
-50.0,-32.0,-24.0,2.765535,6.0496157E-5,1120420.8
-50.0,-32.0,-22.0,2.7985282,6.121788E-5,1133787.5
-50.0,-32.0,-20.0,2.8227336,6.174738E-5,1143594.1
-50.0,-32.0,-18.0,2.8354218,6.202493E-5,1148734.5
-50.0,-32.0,-16.0,2.8276756,6.1855484E-5,1145596.2
-50.0,-32.0,-14.0,2.8219209,6.1729595E-5,1143264.8
-50.0,-32.0,-12.0,2.8214152,6.1718536E-5,1143059.9
-50.0,-32.0,-10.0,2.8224463,6.174109E-5,1143477.6
-50.0,-32.0,-8.0,2.827069,6.184221E-5,1145350.5
-50.0,-32.0,-6.0,2.8304515,6.19162E-5,1146720.9
-50.0,-32.0,-4.0,2.8316553,6.1942534E-5,1147208.5
-50.0,-32.0,-2.0,2.8338664,6.1990904E-5,1148104.4
-50.0,-32.0,0.0,2.8333738,6.198013E-5,1147904.8
-50.0,-32.0,2.0,2.8326705,6.196474E-5,1147619.8
-50.0,-32.0,4.0,2.8314645,6.1938365E-5,1147131.2
-50.0,-32.0,6.0,2.8300712,6.1907886E-5,1146566.8
-50.0,-32.0,8.0,2.826571,6.183132E-5,1145148.8
-50.0,-32.0,10.0,2.8226435,6.1745406E-5,1143557.5
-50.0,-32.0,12.0,2.8206096,6.170091E-5,1142733.5
-50.0,-32.0,14.0,2.8239348,6.177365E-5,1144080.6
-50.0,-32.0,16.0,2.828246,6.186796E-5,1145827.4
-50.0,-32.0,18.0,2.8356848,6.203068E-5,1148841.0
-50.0,-32.0,20.0,2.8227248,6.174718E-5,1143590.5
-50.0,-32.0,22.0,2.7953517,6.114839E-5,1132500.6
-50.0,-32.0,24.0,2.7646453,6.0476694E-5,1120060.4
-50.0,-32.0,26.0,2.7521865,6.020416E-5,1115012.9
-50.0,-32.0,28.0,2.745196,6.005124E-5,1112180.6
-50.0,-32.0,30.0,2.7425869,5.9994163E-5,1111123.6
-50.0,-30.0,-30.0,0,0,0
-50.0,-30.0,-28.0,2.7628489,6.0437396E-5,1119332.5
-50.0,-30.0,-26.0,2.76682,6.052426E-5,1120941.2
-50.0,-30.0,-24.0,2.782042,6.0857245E-5,1127108.4
-50.0,-30.0,-22.0,2.8207688,6.17044E-5,1142798.1
-50.0,-30.0,-20.0,2.8562422,6.248037E-5,1157169.6
-50.0,-30.0,-18.0,2.8859987,6.31313E-5,1169225.1
-50.0,-30.0,-16.0,2.90763,6.3604486E-5,1177988.6
-50.0,-30.0,-14.0,2.9247577,6.3979154E-5,1184927.8
-50.0,-30.0,-12.0,2.9382653,6.427464E-5,1190400.2
-50.0,-30.0,-10.0,2.945769,6.4438784E-5,1193440.2
-50.0,-30.0,-8.0,2.9518056,6.457083E-5,1195885.9
-50.0,-30.0,-6.0,2.955278,6.464678E-5,1197292.6
-50.0,-30.0,-4.0,2.9565635,6.467491E-5,1197813.5
-50.0,-30.0,-2.0,2.9578142,6.470227E-5,1198320.1
-50.0,-30.0,0.0,2.9556634,6.465522E-5,1197448.9
-50.0,-30.0,2.0,2.9566164,6.467607E-5,1197835.0
-50.0,-30.0,4.0,2.9562056,6.466708E-5,1197668.5
-50.0,-30.0,6.0,2.9550257,6.464127E-5,1197190.5
-50.0,-30.0,8.0,2.9513566,6.4561005E-5,1195704.0
-50.0,-30.0,10.0,2.9462335,6.444894E-5,1193628.5
-50.0,-30.0,12.0,2.9371912,6.425114E-5,1189965.0
-50.0,-30.0,14.0,2.926685,6.402132E-5,1185708.6
-50.0,-30.0,16.0,2.9083068,6.361929E-5,1178262.9
-50.0,-30.0,18.0,2.8861756,6.313517E-5,1169296.8
-50.0,-30.0,20.0,2.8559742,6.2474515E-5,1157061.0
-50.0,-30.0,22.0,2.817338,6.162935E-5,1141408.1
-50.0,-30.0,24.0,2.7839696,6.0899416E-5,1127889.4
-50.0,-30.0,26.0,2.7656999,6.0499762E-5,1120487.6
-50.0,-30.0,28.0,2.762907,6.043867E-5,1119356.1
-50.0,-30.0,30.0,2.7769372,6.0745577E-5,1125040.2
-50.0,-28.0,-30.0,0,0,0
-50.0,-28.0,-28.0,2.7069395,5.9214373E-5,1096681.5
-50.0,-28.0,-26.0,2.7357225,5.9844006E-5,1108342.6
-50.0,-28.0,-24.0,2.7638066,6.0458347E-5,1119720.5
-50.0,-28.0,-22.0,2.7946627,6.113332E-5,1132221.4
-50.0,-28.0,-20.0,2.8173833,6.163034E-5,1141426.4
-50.0,-28.0,-18.0,2.834224,6.1998726E-5,1148249.1
-50.0,-28.0,-16.0,2.8416357,6.216086E-5,1151252.0
-50.0,-28.0,-14.0,2.850849,6.23624E-5,1154984.6
-50.0,-28.0,-12.0,2.8643599,6.265796E-5,1160458.4
-50.0,-28.0,-10.0,2.8809614,6.3021114E-5,1167184.2
-50.0,-28.0,-8.0,2.902293,6.3487736E-5,1175826.5
-50.0,-28.0,-6.0,2.9163702,6.379568E-5,1181529.8
-50.0,-28.0,-4.0,2.926055,6.400753E-5,1185453.4
-50.0,-28.0,-2.0,2.9300764,6.4095504E-5,1187082.6
-50.0,-28.0,0.0,2.928994,6.407182E-5,1186644.0
-50.0,-28.0,2.0,2.9291306,6.407481E-5,1186699.4
-50.0,-28.0,4.0,2.925876,6.4003616E-5,1185380.8
-50.0,-28.0,6.0,2.9165149,6.379884E-5,1181588.4
-50.0,-28.0,8.0,2.9019864,6.3481035E-5,1175702.2
-50.0,-28.0,10.0,2.8816407,6.3035965E-5,1167459.4
-50.0,-28.0,12.0,2.8634486,6.263801E-5,1160089.1
-50.0,-28.0,14.0,2.852973,6.2408864E-5,1155845.1
-50.0,-28.0,16.0,2.842253,6.217437E-5,1151502.1
-50.0,-28.0,18.0,2.8346202,6.20074E-5,1148409.8
-50.0,-28.0,20.0,2.8174725,6.163229E-5,1141462.5
-50.0,-28.0,22.0,2.7914293,6.1062594E-5,1130911.5
-50.0,-28.0,24.0,2.7656102,6.0497798E-5,1120451.2
-50.0,-28.0,26.0,2.734406,5.9815204E-5,1107809.2
-50.0,-28.0,28.0,2.707009,5.9215898E-5,1096709.8
-50.0,-28.0,30.0,2.6929204,5.890771E-5,1091001.9
-50.0,-26.0,-30.0,0,0,0
-50.0,-26.0,-28.0,2.8420987,6.217099E-5,1151439.6
-50.0,-26.0,-26.0,2.8298073,6.190211E-5,1146459.9
-50.0,-26.0,-24.0,2.8277802,6.185777E-5,1145638.6
-50.0,-26.0,-22.0,2.8539202,6.2429586E-5,1156228.9
-50.0,-26.0,-20.0,2.8817334,6.3037995E-5,1167497.0
-50.0,-26.0,-18.0,2.9098313,6.365264E-5,1178880.6
-50.0,-26.0,-16.0,2.9382896,6.427516E-5,1190410.0
-50.0,-26.0,-14.0,2.9582117,6.471096E-5,1198481.1
-50.0,-26.0,-12.0,2.9714987,6.5001615E-5,1203864.2
-50.0,-26.0,-10.0,2.972404,6.502142E-5,1204231.1
-50.0,-26.0,-8.0,2.9673667,6.4911226E-5,1202190.2
-50.0,-26.0,-6.0,2.9632924,6.48221E-5,1200539.6
-50.0,-26.0,-4.0,2.9597936,6.474557E-5,1199122.1
-50.0,-26.0,-2.0,2.9586167,6.4719825E-5,1198645.4
-50.0,-26.0,0.0,2.9564714,6.4672895E-5,1197776.2
-50.0,-26.0,2.0,2.95751,6.469561E-5,1198197.0
-50.0,-26.0,4.0,2.9597838,6.474535E-5,1199118.1
-50.0,-26.0,6.0,2.9632905,6.482206E-5,1200538.9
-50.0,-26.0,8.0,2.966934,6.490176E-5,1202015.0
-50.0,-26.0,10.0,2.9730544,6.5035645E-5,1204494.6
-50.0,-26.0,12.0,2.9701614,6.4972366E-5,1203322.5
-50.0,-26.0,14.0,2.960044,6.4751046E-5,1199223.5
-50.0,-26.0,16.0,2.9385219,6.428025E-5,1190504.1
-50.0,-26.0,18.0,2.9095936,6.3647436E-5,1178784.2
-50.0,-26.0,20.0,2.8811686,6.302564E-5,1167268.2
-50.0,-26.0,22.0,2.8500605,6.2345156E-5,1154665.1
-50.0,-26.0,24.0,2.8294876,6.189512E-5,1146330.4
-50.0,-26.0,26.0,2.8283179,6.186953E-5,1145856.4
-50.0,-26.0,28.0,2.8418767,6.216613E-5,1151349.6
-50.0,-26.0,30.0,2.8406532,6.213936E-5,1150853.9
-50.0,-24.0,-30.0,0,0,0
-50.0,-24.0,-28.0,2.902793,6.349867E-5,1176029.0
-50.0,-24.0,-26.0,2.9107575,6.36729E-5,1179255.9
-50.0,-24.0,-24.0,2.9149573,6.3764775E-5,1180957.2
-50.0,-24.0,-22.0,2.91451,6.375499E-5,1180776.1
-50.0,-24.0,-20.0,2.9113114,6.3685016E-5,1179480.2
-50.0,-24.0,-18.0,2.9201586,6.387855E-5,1183064.5
-50.0,-24.0,-16.0,2.9404166,6.432169E-5,1191271.8
-50.0,-24.0,-14.0,2.9591627,6.4731765E-5,1198866.6
-50.0,-24.0,-12.0,2.97628,6.510621E-5,1205801.4
-50.0,-24.0,-10.0,2.9885173,6.53739E-5,1210759.1
-50.0,-24.0,-8.0,3.0021155,6.567136E-5,1216268.2
-50.0,-24.0,-6.0,3.0088003,6.5817585E-5,1218976.5
-50.0,-24.0,-4.0,3.0127702,6.590443E-5,1220584.9
-50.0,-24.0,-2.0,3.01596,6.597421E-5,1221877.1
-50.0,-24.0,0.0,3.015241,6.595848E-5,1221585.9
-50.0,-24.0,2.0,3.0147607,6.594798E-5,1221391.4
-50.0,-24.0,4.0,3.012591,6.590051E-5,1220512.2
-50.0,-24.0,6.0,3.0087512,6.5816515E-5,1218956.6
-50.0,-24.0,8.0,3.0019355,6.566742E-5,1216195.4
-50.0,-24.0,10.0,2.9892056,6.538896E-5,1211038.0
-50.0,-24.0,12.0,2.9757097,6.509373E-5,1205570.2
-50.0,-24.0,14.0,2.9613469,6.4779546E-5,1199751.4
-50.0,-24.0,16.0,2.9414303,6.434387E-5,1191682.5
-50.0,-24.0,18.0,2.919181,6.3857166E-5,1182668.5
-50.0,-24.0,20.0,2.9115858,6.369102E-5,1179591.4
-50.0,-24.0,22.0,2.911442,6.3687876E-5,1179533.1
-50.0,-24.0,24.0,2.9176755,6.3824235E-5,1182058.5
-50.0,-24.0,26.0,2.9099746,6.3655774E-5,1178938.6
-50.0,-24.0,28.0,2.903372,6.351134E-5,1176263.6
-50.0,-24.0,30.0,2.8942802,6.331246E-5,1172580.2
-50.0,-22.0,-30.0,0,0,0
-50.0,-22.0,-28.0,2.9533794,6.460526E-5,1196523.5
-50.0,-22.0,-26.0,2.941971,6.43557E-5,1191901.6
-50.0,-22.0,-24.0,2.9284785,6.406055E-5,1186435.2
-50.0,-22.0,-22.0,2.9248493,6.398116E-5,1184964.9
-50.0,-22.0,-20.0,2.9210489,6.389803E-5,1183425.2
-50.0,-22.0,-18.0,2.9261348,6.400928E-5,1185485.6
-50.0,-22.0,-16.0,2.9358575,6.422197E-5,1189424.8
-50.0,-22.0,-14.0,2.945631,6.4435764E-5,1193384.4
-50.0,-22.0,-12.0,2.9569075,6.4682434E-5,1197952.9
-50.0,-22.0,-10.0,2.9629414,6.481443E-5,1200397.5
-50.0,-22.0,-8.0,2.96943,6.495636E-5,1203026.1
-50.0,-22.0,-6.0,2.974896,6.507593E-5,1205240.6
-50.0,-22.0,-4.0,2.9765236,6.511154E-5,1205900.1
-50.0,-22.0,-2.0,2.9800506,6.518869E-5,1207329.0
-50.0,-22.0,0.0,2.9792566,6.517132E-5,1207007.2
-50.0,-22.0,2.0,2.978827,6.516193E-5,1206833.2
-50.0,-22.0,4.0,2.9763894,6.51086E-5,1205845.8
-50.0,-22.0,6.0,2.9748654,6.507526E-5,1205228.2
-50.0,-22.0,8.0,2.969053,6.4948115E-5,1202873.5
-50.0,-22.0,10.0,2.963576,6.482831E-5,1200654.6
-50.0,-22.0,12.0,2.9561567,6.466601E-5,1197648.6
-50.0,-22.0,14.0,2.9481812,6.449154E-5,1194417.5
-50.0,-22.0,16.0,2.9366906,6.424019E-5,1189762.2
-50.0,-22.0,18.0,2.9267118,6.40219E-5,1185719.4
-50.0,-22.0,20.0,2.9210892,6.389891E-5,1183441.5
-50.0,-22.0,22.0,2.9214027,6.390577E-5,1183568.6
-50.0,-22.0,24.0,2.9309108,6.411376E-5,1187420.6
-50.0,-22.0,26.0,2.940472,6.43229E-5,1191294.1
-50.0,-22.0,28.0,2.9534552,6.460692E-5,1196554.2
-50.0,-22.0,30.0,2.9172478,6.381487E-5,1181885.2
-50.0,-20.0,-30.0,0,0,0
-50.0,-20.0,-28.0,2.9679527,6.492405E-5,1202427.6
-50.0,-20.0,-26.0,2.984229,6.5280095E-5,1209021.9
-50.0,-20.0,-24.0,2.9914877,6.543888E-5,1211962.6
-50.0,-20.0,-22.0,2.9951477,6.5518936E-5,1213445.4
-50.0,-20.0,-20.0,2.9907858,6.542353E-5,1211678.2
-50.0,-20.0,-18.0,2.9873278,6.534788E-5,1210277.2
-50.0,-20.0,-16.0,2.9788506,6.5162436E-5,1206842.8
-50.0,-20.0,-14.0,2.9759686,6.50994E-5,1205675.2
-50.0,-20.0,-12.0,2.9819624,6.523051E-5,1208103.5
-50.0,-20.0,-10.0,2.992454,6.5460015E-5,1212354.1
-50.0,-20.0,-8.0,3.010205,6.584832E-5,1219545.6
-50.0,-20.0,-6.0,3.0225382,6.6118104E-5,1224542.2
-50.0,-20.0,-4.0,3.030874,6.6300454E-5,1227919.4
-50.0,-20.0,-2.0,3.0354795,6.64012E-5,1229785.2
-50.0,-20.0,0.0,3.034579,6.63815E-5,1229420.5
-50.0,-20.0,2.0,3.0342033,6.637328E-5,1229268.2
-50.0,-20.0,4.0,3.0305753,6.629392E-5,1227798.4
-50.0,-20.0,6.0,3.022415,6.611541E-5,1224492.4
-50.0,-20.0,8.0,3.0097442,6.5838234E-5,1219358.9
-50.0,-20.0,10.0,2.9929805,6.5471526E-5,1212567.4
-50.0,-20.0,12.0,2.9808853,6.520694E-5,1207667.1
-50.0,-20.0,14.0,2.9783785,6.515211E-5,1206651.5
-50.0,-20.0,16.0,2.9797282,6.518164E-5,1207198.4
-50.0,-20.0,18.0,2.9878533,6.5359374E-5,1210490.1
-50.0,-20.0,20.0,2.9908564,6.542507E-5,1211706.8
-50.0,-20.0,22.0,2.9918072,6.544586E-5,1212092.0
-50.0,-20.0,24.0,2.9937184,6.548767E-5,1212866.2
-50.0,-20.0,26.0,2.9830987,6.5255364E-5,1208563.9
-50.0,-20.0,28.0,2.968212,6.4929714E-5,1202532.6
-50.0,-20.0,30.0,2.921994,6.39187E-5,1183808.1
-50.0,-18.0,-30.0,0,0,0
-50.0,-18.0,-28.0,2.8736048,6.2860185E-5,1164203.8
-50.0,-18.0,-26.0,2.8963258,6.3357205E-5,1173409.0
-50.0,-18.0,-24.0,2.921039,6.389781E-5,1183421.2
-50.0,-18.0,-22.0,2.956545,6.46745E-5,1197806.0
-50.0,-18.0,-20.0,2.9795132,6.517693E-5,1207111.2
-50.0,-18.0,-18.0,2.9897592,6.5401066E-5,1211262.2
-50.0,-18.0,-16.0,2.9747026,6.5071705E-5,1205162.2
-50.0,-18.0,-14.0,2.9690382,6.4947795E-5,1202867.5
-50.0,-18.0,-12.0,2.976307,6.51068E-5,1205812.2
-50.0,-18.0,-10.0,2.9940758,6.5495486E-5,1213011.1
-50.0,-18.0,-8.0,3.0246072,6.616337E-5,1225380.5
-50.0,-18.0,-6.0,3.0447476,6.660394E-5,1233540.1
-50.0,-18.0,-4.0,3.057885,6.689132E-5,1238862.5
-50.0,-18.0,-2.0,3.0660694,6.707035E-5,1242178.4
-50.0,-18.0,0.0,3.0670817,6.70925E-5,1242588.5
-50.0,-18.0,2.0,3.0646813,6.703999E-5,1241616.0
-50.0,-18.0,4.0,3.0576613,6.688642E-5,1238772.0
-50.0,-18.0,6.0,3.04478,6.660465E-5,1233553.2
-50.0,-18.0,8.0,3.024171,6.615383E-5,1225203.9
-50.0,-18.0,10.0,2.9946308,6.550764E-5,1213236.0
-50.0,-18.0,12.0,2.975034,6.507895E-5,1205296.5
-50.0,-18.0,14.0,2.9713256,6.499783E-5,1203794.1
-50.0,-18.0,16.0,2.9754093,6.508716E-5,1205448.6
-50.0,-18.0,18.0,2.9901872,6.541042E-5,1211435.6
-50.0,-18.0,20.0,2.9795828,6.517845E-5,1207139.4
-50.0,-18.0,22.0,2.9528134,6.4592874E-5,1196294.1
-50.0,-18.0,24.0,2.9234383,6.395029E-5,1184393.2
-50.0,-18.0,26.0,2.8951788,6.333212E-5,1172944.2
-50.0,-18.0,28.0,2.8738232,6.2864965E-5,1164292.4
-50.0,-18.0,30.0,2.8529985,6.240942E-5,1155855.5
-50.0,-16.0,-30.0,0,0,0
-50.0,-16.0,-28.0,2.9704833,6.49794E-5,1203452.9
-50.0,-16.0,-26.0,2.991582,6.544094E-5,1212000.8
-50.0,-16.0,-24.0,3.009393,6.583055E-5,1219216.6
-50.0,-16.0,-22.0,3.0259097,6.619186E-5,1225908.2
-50.0,-16.0,-20.0,3.0346944,6.6384026E-5,1229467.2
-50.0,-16.0,-18.0,3.044745,6.660388E-5,1233539.1
-50.0,-16.0,-16.0,3.0501552,6.672223E-5,1235731.0
-50.0,-16.0,-14.0,3.056278,6.685617E-5,1238211.5
-50.0,-16.0,-12.0,3.0650697,6.704849E-5,1241773.4
-50.0,-16.0,-10.0,3.0716496,6.719242E-5,1244439.1
-50.0,-16.0,-8.0,3.0801804,6.737903E-5,1247895.2
-50.0,-16.0,-6.0,3.0866485,6.752052E-5,1250515.8
-50.0,-16.0,-4.0,3.0894408,6.7581605E-5,1251647.0
-50.0,-16.0,-2.0,3.092406,6.764647E-5,1252848.4
-50.0,-16.0,0.0,3.0900936,6.759588E-5,1251911.5
-50.0,-16.0,2.0,3.0908344,6.761209E-5,1252211.6
-50.0,-16.0,4.0,3.0892928,6.757837E-5,1251587.1
-50.0,-16.0,6.0,3.086419,6.75155E-5,1250422.9
-50.0,-16.0,8.0,3.0796926,6.736836E-5,1247697.6
-50.0,-16.0,10.0,3.072152,6.720341E-5,1244642.6
-50.0,-16.0,12.0,3.06145,6.69693E-5,1240306.9
-50.0,-16.0,14.0,3.0585454,6.690576E-5,1239130.1
-50.0,-16.0,16.0,3.0509906,6.6740504E-5,1236069.5
-50.0,-16.0,18.0,3.0451574,6.66129E-5,1233706.1
-50.0,-16.0,20.0,3.0347776,6.6385845E-5,1229501.0
-50.0,-16.0,22.0,3.0220733,6.610793E-5,1224353.9
-50.0,-16.0,24.0,3.01195,6.588649E-5,1220252.6
-50.0,-16.0,26.0,2.990469,6.541659E-5,1211549.8
-50.0,-16.0,28.0,2.9708257,6.498689E-5,1203591.6
-50.0,-16.0,30.0,2.943602,6.439137E-5,1192562.4
-50.0,-14.0,-30.0,0,0,0
-50.0,-14.0,-28.0,3.0509582,6.673979E-5,1236056.2
-50.0,-14.0,-26.0,3.0804825,6.738564E-5,1248017.6
-50.0,-14.0,-24.0,3.1080024,6.798764E-5,1259167.0
-50.0,-14.0,-22.0,3.1334977,6.854535E-5,1269496.1
-50.0,-14.0,-20.0,3.1519263,6.894847E-5,1276962.2
-50.0,-14.0,-18.0,3.1747499,6.944774E-5,1286208.9
